athlete_id,date,physical_mood,mental_mood,stress_level,anxiety_level,motivation_level,fatigue_level,mood_note
ATH_015,2025-04-24,1.8611690352215011,5.487886368141664,3.947772589385612,5.697477829554048,5.078038430253428,5.6781262523501566,Stressed about work
ATH_015,2025-07-29,8.336243017234858,5.807737008247199,2.875912020630507,9.116233302257633,1.9850959075029024,7.600910328114698,Family time
ATH_015,2025-04-25,1.6557303031321955,9.113568538109046,3.846811796035962,7.668055140531417,3.4930142726575832,5.731225688327916,Challenging training
ATH_015,2025-08-30,3.6669048531443735,5.125394317669688,7.084370359733407,5.006700059644518,9.196737061288335,8.80714662756841,Recovery needed
ATH_015,2025-07-29,8.064468046570548,9.481734207628937,3.8521740193749068,3.1439774255904256,1.086298716761915,2.040916919902364,Stable day
ATH_015,2025-09-18,4.520094649637836,4.486073855127843,3.4001102619529453,2.4765301961568147,5.579111718534369,7.508688909258197,Stable day
ATH_015,2025-06-25,1.319052132566913,8.231226768673004,9.384347365248628,4.963390667266788,4.298180975196946,3.0686860950039865,Feeling great
ATH_015,2025-10-28,3.5557479406246175,5.58777256302492,4.045482464559775,7.962297209053575,3.0543074498461547,9.673886361307455,Stressed about work
ATH_015,2025-04-20,7.404712557064375,6.773029916736875,7.683283795710131,5.959624173890271,4.45415365079005,2.6163400583009926,Feeling great
ATH_015,2025-06-25,1.5294198795505598,6.5205270398828965,5.324404975847692,5.554943328472375,3.8682454726178532,8.11509164164488,Recovery needed
ATH_015,2025-07-05,6.275163932242449,8.744302979613401,8.506640648950388,1.2576520773083426,3.510875631780831,7.432598125183436,Post-workout high
ATH_015,2025-08-19,5.34470736790044,2.822302795281782,3.5110041226802267,8.20861650724082,2.7294422696491685,9.480817868609083,Challenging training
ATH_015,2025-10-30,3.5507837880868234,4.506532572568042,3.308613051374981,4.459014564991984,2.177166391508833,8.408456812217825,Recovery needed
ATH_015,2025-06-11,6.932256776850802,8.277228010205098,3.052714604843402,1.5647844479437463,6.6440092341831,8.358210668184034,Feeling great
ATH_015,2025-10-11,5.794871450831395,6.598906491427677,4.314263437892841,8.476020630981267,7.278450281117944,2.6728396708529742,Challenging training
ATH_015,2025-07-09,5.695803169544895,6.839842407555493,3.760300401068569,6.783944565384848,2.2693223758998773,9.042521709809177,Recovery needed
ATH_015,2025-05-08,8.562654413005173,7.2383326244542685,4.06960365265725,3.946899141356321,9.694405666740085,2.754854760013194,Stable day
ATH_015,2025-05-14,1.1280172031266815,2.3906923657465797,5.972055169897841,2.685594952940712,8.693665675412788,7.29763855315791,Good sleep
ATH_015,2025-10-23,8.36570189756424,5.4844644590150935,7.387405405102129,2.2584583968679697,5.660673910439248,7.987042517560152,Recovery needed
ATH_015,2025-05-28,2.681411980002457,6.755211879889096,6.796637128611985,2.8391285193028204,1.6241503927353245,2.498060385054824,Feeling great
ATH_015,2025-08-27,1.3265030800512059,9.304584333734187,3.074529343130306,7.650272889893111,4.731917609805443,5.517854407425659,Post-workout high
ATH_015,2025-07-26,7.9551622291325295,8.09121738950821,2.271456453364766,3.730090956093744,6.15734935385824,3.97365468119542,Post-workout high
ATH_015,2025-08-29,4.675908141082013,2.965815401986226,2.2912647081982014,3.7362549942956953,3.6971940096618985,1.874776133249215,Challenging training
ATH_015,2025-05-11,5.39640552222419,5.122835668678389,6.579301662915802,7.114634067480437,4.563508562106742,4.03328540951269,Good sleep
ATH_015,2025-07-17,1.6316337705734858,3.8946767760519734,2.7992138155888124,3.6175615485725503,7.429573906368202,9.896845912084835,Stressed about work
ATH_015,2025-08-10,8.39462783074687,7.634773600544567,9.504438842809533,7.768376612230527,5.238592034178998,6.412257331453013,Family time
ATH_015,2025-07-20,1.0297750400827552,4.18251604898497,4.643468664417816,7.597829418294543,8.732984536206441,9.663892460824743,Recovery needed
ATH_015,2025-10-18,9.616572427286005,8.194470010242147,1.2775993996214803,6.357347623331219,4.290776197975843,1.3061008832942536,Challenging training
ATH_015,2025-06-01,6.263353727977322,3.2700767934843777,9.458917758621212,6.494088134527329,2.583672880334889,7.491311731315391,Post-workout high
ATH_015,2025-08-09,5.259106408783554,8.510799365056473,2.243618186124186,5.4188806435495405,8.026867491546522,6.943495949732889,Stressed about work
ATH_015,2025-10-13,8.087055329298487,9.502047233521933,7.342019513575926,8.883108324051015,4.247305470650558,4.1554283121237,Challenging training
ATH_015,2025-07-02,7.614724842559019,9.478593609891105,8.96860694181527,2.351925106508203,6.634969614860806,9.96362451574595,Stressed about work
ATH_015,2025-06-02,6.713063137134135,9.159614471937909,9.095933260997443,3.8932775400392985,1.845324234387421,6.814080631638031,Stable day
ATH_015,2025-10-18,5.571853550732154,5.119366551715508,8.77553566567568,4.821370111668214,7.128358338996404,4.4977812196441365,Stressed about work
ATH_015,2025-07-13,2.690268088073482,1.7960650327252778,8.966446083226263,2.6309784181247546,1.5599656196755163,6.240772980579592,Feeling great
ATH_015,2025-07-14,6.109810329753025,5.212943992904399,2.2774271699632136,1.18823349789611,1.4177253450198704,9.488324312518227,Challenging training
ATH_015,2025-10-14,4.597488419349702,4.697486345411191,6.8697581337244165,4.389964998347636,8.168131598359695,3.339486255418252,Family time
ATH_015,2025-06-12,3.60322582231874,4.477078951554545,1.2058525255404815,5.539616795187995,1.793455633570958,1.7703364082061124,Post-workout high
ATH_015,2025-04-24,4.095279116946728,9.42075778287069,7.444752146391358,3.652860154894083,7.13693818427265,8.790398534657912,Recovery needed
ATH_015,2025-09-26,6.055945132905635,2.957395525090211,4.619878316981721,6.211444142017673,6.5393046885909865,7.480309547676652,Recovery needed
ATH_015,2025-06-20,5.794925366821028,5.590246379506649,6.606814230215263,2.531295833881409,3.2863645453477255,9.152258137513453,Good sleep
ATH_015,2025-07-01,6.6790466887530835,9.805883839787057,9.311010741524626,6.34833459251462,2.3944730817569244,4.02711198149083,Recovery needed
ATH_015,2025-07-15,5.234646570522005,8.205160931351797,8.396635589979923,2.6025914667044483,5.941789083686782,7.0905937787336475,Recovery needed
ATH_015,2025-07-07,9.148929491655371,4.231171718772799,5.411213178202402,6.28152239950803,4.846172641581996,9.672716102470154,Feeling great
ATH_015,2025-09-13,1.199013253850283,3.2825643367540875,9.609146559636867,3.5974385208091912,7.944638360397873,4.8203557336821685,Post-workout high
ATH_015,2025-08-15,6.019021491190336,6.686973971691327,3.1566265075186926,1.5177106579880553,7.809006641364644,1.6087896054763537,Recovery needed
ATH_015,2025-06-01,5.999435757656422,8.3802134166117,2.8519578052676327,5.873766597402171,6.527542486155848,1.6686801399413356,Family time
ATH_015,2025-06-18,4.501264916930313,2.1602268044126043,4.483584399614578,1.884713371449756,8.991962857337196,5.110839106440782,Good sleep
ATH_015,2025-06-04,3.268861099549842,7.521841930296209,8.074793504576432,1.371847556504462,1.53892186651491,9.254666541002113,Recovery needed
ATH_016,2025-08-09,2.7399148072153126,2.107518685329141,5.283617302757035,7.939474249941452,5.69005990799017,1.186063116614997,Stressed about work
ATH_016,2025-07-08,3.8049136950604376,7.14573253154784,5.711580715536337,9.688034349409781,6.383477386331988,6.692328694959089,Recovery needed
ATH_016,2025-07-04,3.799049385623315,6.675428421257143,3.9962046991463875,7.4561333287102975,3.131617935737092,4.3089523148054925,Post-workout high
ATH_016,2025-04-27,6.656425321496097,7.017515751323346,7.3028482184219365,3.864757395013963,9.033187668712955,1.269402474290271,Good sleep
ATH_016,2025-07-29,1.6312673761084948,7.043832751471338,3.462987128277044,2.7923815652848374,5.3260073881627426,6.571427695724224,Good sleep
ATH_016,2025-06-05,6.017072765016135,9.927877240177546,8.741932994396013,3.149741846048687,7.828446336864216,6.123674997818099,Recovery needed
ATH_016,2025-09-11,1.4462297643044966,8.196571475607172,5.9049162070834225,6.1419239996907775,4.026421493854878,9.373132640125114,Feeling great
ATH_016,2025-06-03,4.707136943142155,7.796393873196573,1.3438910896908132,1.0895581627930686,5.715288468572384,9.90300724605649,Good sleep
ATH_016,2025-06-16,5.890736720367917,3.8373482168112543,6.9804698684078685,6.935928583827181,4.125973383482629,9.945305730859785,Stressed about work
ATH_016,2025-09-24,4.602863528032934,6.9405340986726785,7.394856604560121,2.564348676967793,8.903432549147347,8.434340289103261,Family time
ATH_016,2025-07-27,3.004084549388149,2.226248333266885,2.624932753392125,1.8371692833217281,9.462617469713212,8.663450046343627,Post-workout high
ATH_016,2025-09-01,7.101736354054193,3.2102861521669865,1.1554628798074338,3.631529237746565,4.960270623815141,1.180343427587806,Stressed about work
ATH_016,2025-07-09,7.303173663598829,3.0558561313104313,5.3640367779321885,8.988228217328157,1.2555188488808413,8.070734310397533,Stressed about work
ATH_016,2025-05-15,5.870349019325108,3.0778455489525878,6.210536145943543,7.576296845738952,2.813841367096937,4.089419359897151,Family time
ATH_016,2025-10-24,4.751028972327015,3.6383759009992973,5.0651868960718875,3.617449904625393,3.716862250373053,6.495703095639292,Feeling great
ATH_016,2025-10-11,7.093650021791816,8.537004990737056,9.486687957660076,2.362161977022408,6.635713106677788,6.24159584435135,Family time
ATH_016,2025-05-07,9.063009146042495,7.844523323638142,6.359156461135685,2.7933651980709757,3.4897455765040335,6.424903799226721,Post-workout high
ATH_016,2025-10-07,2.655677560695066,9.202890426478211,9.60680807802289,1.0471123443446493,8.76233735067776,9.442122167486035,Post-workout high
ATH_016,2025-09-21,5.0401045792860675,9.269195466893978,1.0677984106308873,8.56437252622046,3.669184594387442,6.770459854388828,Feeling great
ATH_016,2025-09-15,5.706502669352405,8.274854460151566,2.631420619069347,6.975267571228788,9.08503151983472,9.109465376940856,Challenging training
ATH_016,2025-10-18,3.78630848161363,9.925169147712884,3.8123618970920923,4.021182921191218,4.775241528205925,8.448906424197695,Stressed about work
ATH_016,2025-09-20,8.715211643121005,4.844864962169363,6.474526942487175,1.041573860667567,6.179930121385269,1.7247040096492632,Family time
ATH_016,2025-10-11,9.977845292456083,6.734617826928325,8.823298387292814,1.5159267362686766,4.4610502261816265,8.76196835365914,Family time
ATH_016,2025-09-10,3.282671676895416,5.328882294898423,5.238455138792257,9.916173575387642,4.190539185184747,9.616122993790995,Family time
ATH_016,2025-07-17,1.939640443808063,8.185156878530297,6.999702445902675,5.700836427703054,7.965213885673493,8.649308600063797,Stable day
ATH_016,2025-05-11,2.8112594465413756,4.975089637224802,9.307120075893945,5.15191337647815,5.3888952161418,9.48200707627311,Family time
ATH_016,2025-07-09,5.968433432680332,4.2155757878716,9.23814521980312,1.0804465296532755,3.8890557827475796,9.514658421566752,Stable day
ATH_016,2025-07-12,6.614691697743387,5.793540374865352,4.576246342590755,6.987541955083598,7.8982725416970325,4.2798374365047405,Good sleep
ATH_016,2025-08-03,1.7448233043789838,5.928381232829784,7.729746683830118,6.2671945592586,8.906028670146938,3.5757386848535377,Stressed about work
ATH_016,2025-10-08,5.602635512502403,4.929100759223279,4.942979654470751,9.953519002762079,9.765917785288144,1.7757810648328083,Feeling great
ATH_016,2025-09-01,9.47448850519685,3.8709899676475987,6.5038607094205485,8.180773682262728,5.237866261206578,1.1495690926861117,Post-workout high
ATH_016,2025-08-24,6.192514586246668,7.3060091069068225,3.440132131525278,9.607249852086687,2.9449891203735508,4.975959015105394,Stressed about work
ATH_016,2025-07-13,8.87488784895625,2.9944109807475554,1.3126728988132694,1.350463622773547,4.7237803782935694,5.704998477591713,Recovery needed
ATH_016,2025-10-04,1.8357881179133644,1.8771665904405954,7.016511563486589,3.698335184564877,6.063153880157895,1.6632637396720786,Feeling great
ATH_016,2025-09-11,3.7398994158076286,8.003806511833275,8.440327637593043,9.8911777361132,7.669350134791778,4.985249932830904,Stressed about work
ATH_016,2025-10-11,1.4308500599570562,8.976338355220333,5.0199705269893,7.749673121398563,5.46697432594701,8.916980294422011,Family time
ATH_016,2025-08-16,1.7691198341239898,7.769322150774167,3.4013273386742635,7.95750590391528,9.536635011257058,9.371189880972755,Post-workout high
ATH_016,2025-04-29,1.4920501528589256,7.992834759249476,7.389655410378689,2.58555229318166,7.161106000338935,1.1393907930462146,Challenging training
ATH_016,2025-10-07,7.433448350254826,4.989994388733564,1.098719506850476,1.912784719503099,3.604781578662274,4.817056147476746,Challenging training
ATH_016,2025-07-27,5.871631074254081,9.048120216971794,3.254771763278091,3.990093389547164,8.927198326401703,5.422255635114361,Stable day
ATH_016,2025-09-27,6.167602051206013,6.808381003326209,6.300572513037468,7.249295347336985,2.3254993922922433,7.3956594502663275,Post-workout high
ATH_016,2025-09-22,4.063762607283436,8.48212187111199,6.470057287057707,9.704489505765114,3.2706806854297925,9.286676942719454,Recovery needed
ATH_016,2025-05-23,4.3231522741088835,8.081100345481474,9.593818506904547,8.016045112376226,1.0582637558939108,1.0924203564061206,Family time
ATH_016,2025-06-28,8.656524922305046,7.75222235423571,6.757961548036393,7.250552488375572,6.578254790555232,4.1309675635147,Stable day
ATH_016,2025-06-27,9.415885725860909,7.747038855635561,8.805672205553504,3.134416086282241,4.1435681592577165,5.5696410272219605,Challenging training
ATH_016,2025-05-25,5.193884401810308,6.76498464642354,8.698520422194033,8.984458218532378,2.354515063369056,1.8113696307984273,Family time
ATH_016,2025-08-09,7.635040933628066,8.141080018027559,4.449491931734035,3.794032858223524,2.174450135354483,3.1440928618663992,Good sleep
ATH_016,2025-06-29,3.734670289175885,7.085106263004259,2.1605869305861574,3.891725721740216,5.757754013533329,3.943962181298219,Stressed about work
ATH_016,2025-10-20,5.471813386283609,7.975080404504775,8.587861072476688,2.7315084071212885,4.324009909746568,6.1764375557380315,Challenging training
ATH_016,2025-08-01,1.7237653850206227,4.104677061509975,3.047700533458746,4.755406903316574,4.041838562673911,7.258443339672683,Stressed about work
ATH_016,2025-09-27,3.1737358547654084,6.576855626469307,7.542021113128072,1.974414055843377,3.261120141709426,2.879266634309741,Post-workout high
ATH_016,2025-05-27,7.159061350928593,6.802550359369884,1.6626926030601543,7.103073893243154,6.935797713462564,7.02652592501577,Stressed about work
ATH_016,2025-05-01,6.190323784176572,9.441107723677323,9.820083516671106,7.766594486264185,4.228135784268674,2.287885740486461,Family time
ATH_016,2025-05-04,2.3196910234097317,2.3155247982363885,9.271383005120077,6.038854068726321,3.6399967593715674,9.66685497040793,Stable day
ATH_016,2025-06-26,5.813600582825556,3.965322292948732,7.0895487825040755,7.5780565088924225,7.408991623693749,2.7580388393411255,Challenging training
ATH_016,2025-06-26,6.233021880716361,8.650686177307517,6.622919209042012,2.3164901347773887,3.866794445177553,7.694358987459376,Post-workout high
ATH_016,2025-05-02,3.004433104872147,4.191339852392444,1.1378767738786428,3.9853409333935637,1.2370511574417726,8.855836369492668,Recovery needed
ATH_016,2025-05-24,9.722329934298894,9.027318163132326,6.431277537278262,5.526357970350557,8.953520416612065,3.6857357839612597,Post-workout high
ATH_016,2025-07-29,4.690190063433447,1.478780608385728,3.71774642418991,1.7531229402013662,1.4739484333785728,5.962058342447936,Feeling great
ATH_016,2025-08-22,5.83007068385322,1.6351963890916772,4.554724157176805,1.998562918523222,6.850572804610347,8.437658220135393,Feeling great
ATH_017,2025-06-23,1.6016748895496349,4.6535674738263495,3.731263088650275,3.3462086571848237,2.9025652235846318,3.8523251497736926,Post-workout high
ATH_017,2025-09-07,8.719038500333287,6.412213804176575,8.204271045069381,1.1326198397765381,2.0030978684899594,3.632153914574898,Feeling great
ATH_017,2025-08-26,3.6974453857560556,9.295182066059276,5.09313342445548,2.306350750343656,6.500748390671431,6.009706653149861,Family time
ATH_017,2025-06-25,8.377398910412026,4.791598251365152,2.2260025560091194,1.2572475084981658,9.029464327200296,5.200329219131376,Feeling great
ATH_017,2025-05-22,2.0326692498498806,5.404711378543149,5.800284039606019,5.1872750486805845,9.587077830313085,6.142465893482648,Stressed about work
ATH_017,2025-06-21,2.3799989333897136,9.22770453165017,5.976292262844541,3.6652281685292385,7.711673636273419,6.00635942623213,Feeling great
ATH_017,2025-09-13,2.5474515413653203,7.119463195444652,3.6472570783260316,4.201876442576166,9.159187593998473,2.6154836570513287,Recovery needed
ATH_017,2025-10-04,5.503762518048196,2.606591838583402,8.304389744837,6.872470224159415,4.12138517711843,3.706534658473454,Recovery needed
ATH_017,2025-10-20,2.225921170329515,8.283245376615472,3.507907444541701,8.441805938245146,7.581731164372244,9.476520427472199,Post-workout high
ATH_017,2025-10-15,1.7631849319857156,9.547169750386402,7.279557983582189,6.69985487872799,4.006497409960467,2.65903461925098,Good sleep
ATH_017,2025-09-21,6.385511736190557,6.70943666230352,2.525955983755583,5.0095172822346905,6.100826225315906,9.639647284905264,Stable day
ATH_017,2025-09-10,6.225394690968932,7.886698162581365,4.770207511760243,4.454810569952579,6.318182875896171,8.049770295261219,Stable day
ATH_017,2025-06-15,1.0251287041552553,1.9067458705110183,6.866339033199097,4.284291804256709,9.905968224270133,4.18527761144026,Challenging training
ATH_017,2025-08-18,3.9554358203867537,7.181642176317016,5.754484689321684,6.492660774302815,2.001133106381595,8.442833368467085,Good sleep
ATH_017,2025-08-31,1.3314745399000492,8.555224441497666,7.800672036710824,7.153089417823496,2.9302500090888195,7.369469634988171,Family time
ATH_017,2025-05-25,8.817125516313691,2.795514804044949,2.960566858634067,9.645276613104613,5.65318132983694,5.01747165846982,Good sleep
ATH_017,2025-06-13,8.480912687251713,4.174367928526838,4.205412735726172,2.1100073565139175,5.6865374594672495,9.31374991914948,Good sleep
ATH_017,2025-10-26,9.95963987764457,5.2576348477801504,7.974532750452448,5.972812590568465,5.931619716294946,8.256168196430266,Good sleep
ATH_017,2025-08-04,1.178139289747675,9.48510868814983,8.406851784456581,7.48997887865537,8.668291354491128,5.835369321722864,Good sleep
ATH_017,2025-08-27,6.387841038305888,5.886376515856134,2.904469500884572,8.626735266714778,8.954839149545727,9.740733620088726,Challenging training
ATH_017,2025-05-26,3.6241677501751237,7.1686511160575375,8.697064145682983,7.7617375780398365,5.100328896236416,7.533796589796294,Good sleep
ATH_017,2025-05-13,2.1261284058698697,1.3572658853824349,9.797019256768078,3.14154269768777,8.915691729902914,8.059026184206834,Challenging training
ATH_017,2025-09-12,4.114290188905338,2.416353449780199,2.9743521885270274,2.760450437648032,4.345911324601227,1.9711748505985511,Stable day
ATH_017,2025-05-15,4.663909123783853,8.558785390780606,8.43332583043426,8.418500040166503,5.226753485212561,3.617097478986347,Post-workout high
ATH_017,2025-08-03,7.186345648162382,5.768077208341735,6.618736945613167,7.2434596475445865,9.265269654483074,9.49578249654849,Feeling great
ATH_017,2025-07-28,1.58555346859898,9.814015041807803,7.332676535532465,7.240529342134407,1.2079538398843,5.314599291657735,Challenging training
ATH_017,2025-07-03,4.702920643606486,1.7155926137566837,5.909275755410276,6.63792067316713,9.59845664854916,8.259388044248904,Stable day
ATH_017,2025-10-08,5.607325192047031,4.907024538027027,4.540992798750096,2.2583186331406915,4.378038818890474,5.230807556760661,Good sleep
ATH_017,2025-08-15,6.1827016544068,2.9915346971993038,2.091864294351697,9.85586671138096,7.195609040182166,6.3531829016942645,Family time
ATH_017,2025-10-13,2.87506054626666,2.1834644434951382,1.5636155205671927,7.2974137371888315,3.485822933142438,3.8631281792832577,Stressed about work
ATH_017,2025-05-01,3.5221905369680626,1.973028298822289,5.267884648728307,1.4056415561994617,2.0811856908690047,2.9713958728655783,Stable day
ATH_017,2025-07-13,5.6627419283675025,1.288520009019139,5.346877952443652,5.458900823004348,4.348172948070431,6.161918758534211,Recovery needed
ATH_017,2025-09-28,8.600017114685611,5.684612655800522,1.2893446803954691,9.853912309953174,4.435773291329687,9.880550024278651,Recovery needed
ATH_017,2025-10-25,1.269749591040802,7.4204545709466725,9.50882781217924,1.6983263755586475,7.619736755681189,1.6228502264276932,Post-workout high
ATH_017,2025-09-19,4.520487092706636,4.050635660762711,5.4417255829904905,2.3895060622986812,7.822266508257625,6.230241325838183,Good sleep
ATH_017,2025-09-25,8.776315468050637,6.571562656507329,1.3063538829285033,2.768651998443287,9.019841384733427,4.429410007704851,Feeling great
ATH_017,2025-07-18,5.767770582648452,2.871236322302275,6.345051038708989,1.9211584466230864,8.267632457500579,6.650561881911557,Good sleep
ATH_017,2025-07-03,7.676617849188694,1.6103269032229037,9.99708983884597,6.369679110132036,2.9467207110837186,2.783631550830767,Family time
ATH_017,2025-05-19,8.913447202754284,8.440196588168149,2.3007532005970255,6.4003658288653655,9.19812641958905,7.598209316312883,Stressed about work
ATH_017,2025-05-01,2.877672642836391,9.491755490116162,9.026237294316909,3.891024390915119,5.479164937720882,1.736565839205709,Family time
ATH_017,2025-06-24,1.48941340413842,9.154150759297506,8.923534185579411,3.533077291104831,7.678439794265078,4.954216099083143,Recovery needed
ATH_017,2025-10-28,1.553228231667192,5.551364596612566,4.576488923571121,3.3433134511929024,2.8835256527248454,7.088793069461748,Stable day
ATH_017,2025-08-21,6.6897650567437985,4.507395642515679,3.1835100128796463,8.053435130843127,4.275046342300102,1.134532311156634,Stressed about work
ATH_017,2025-10-07,3.830749923556562,8.400810990598481,5.917003756581901,8.931938298396577,4.7626105026036605,2.525279426649816,Stressed about work
ATH_017,2025-07-05,8.006775784670296,8.013501612772124,2.760587273318138,9.599115946639571,9.541811923515315,4.289500284646907,Challenging training
ATH_017,2025-05-15,5.339328366248137,7.04930237296918,5.69308457694531,5.970393748621359,8.999214104698781,9.702241582065469,Post-workout high
ATH_017,2025-06-22,3.9855981361939046,3.7342669247155538,7.936829144282505,7.506077136675494,1.3942006844433275,1.795968016351802,Challenging training
ATH_017,2025-08-14,3.4746276180153592,1.8242228445845519,4.7229734062232485,8.89734546336242,4.296806051621251,7.2606703490504545,Feeling great
ATH_017,2025-05-09,2.52381773209512,6.48731558657728,9.168933178700854,2.7407178495020172,9.89841352409535,4.285751768622219,Challenging training
ATH_017,2025-08-25,8.54037506334967,5.211180867891819,7.036103615095314,5.406464926679969,6.791750181439161,1.3183193349721043,Challenging training
ATH_017,2025-10-31,4.086780437506923,7.737744971974131,6.3510333347913654,6.932833107834331,5.791265358759935,5.627273444247068,Challenging training
ATH_017,2025-06-25,6.360403362819065,3.413936049659672,4.200929427974739,6.675350344378494,6.729632230566393,6.1940529129804265,Feeling great
ATH_017,2025-05-03,4.707220783515453,6.349173751565749,1.8575743156094333,5.35351944422273,6.274398894298611,4.799856267643177,Challenging training
ATH_017,2025-05-31,9.801516563440913,1.1406889811250709,3.155982604270121,5.115888219190575,3.3069212468577724,7.636541600263576,Recovery needed
ATH_017,2025-05-17,7.27757195088022,9.733586349780463,5.104342013824235,9.817928158391727,2.1214956740490916,8.613501888277174,Stressed about work
ATH_017,2025-06-12,5.78724909785525,5.360244515893552,8.706696550590463,7.306591962060827,4.969508682219912,9.0610439861323,Good sleep
ATH_017,2025-04-23,1.2225864999528573,8.83916721301026,5.739268209856149,8.550647493980293,2.6319123644155606,2.359859674413267,Post-workout high
ATH_017,2025-06-27,3.121578820270038,2.2357329666565344,6.652763586444165,1.0764032400450791,8.124735084051009,1.3808874518584626,Post-workout high
ATH_017,2025-08-22,8.814511281982856,4.731031318113758,2.2843635160558784,8.835724738000255,6.7973342862643245,5.54299227890196,Recovery needed
ATH_017,2025-07-29,6.0515459039559785,4.73629604154631,5.188298332987802,8.60906882945247,9.572241705464295,9.664164102275237,Recovery needed
ATH_018,2025-10-29,8.22036260448739,5.082913797664323,1.7941918922615816,6.675504028416865,4.618217580844871,7.183494424268651,Stressed about work
ATH_018,2025-04-29,7.88256945090212,2.535928227069066,8.27717112149004,9.205375007533226,9.102779515985862,4.119392814161386,Stable day
ATH_018,2025-09-10,8.54294666439824,7.229419831364515,5.740114524055108,9.645196509474022,5.646376308872824,3.194354854300977,Stable day
ATH_018,2025-06-18,5.610118813246823,2.835394896934032,2.371877588242445,4.195609576370044,9.73576392242556,2.311876203382475,Feeling great
ATH_018,2025-06-09,6.966856185251357,9.490250426511723,8.364621505411737,2.1032452382443694,8.21721205400807,7.537537890784107,Stressed about work
ATH_018,2025-09-03,7.2064161851560495,8.432985030848606,3.6227971798275207,8.821263472127182,1.7093294565766803,5.7470900880813005,Stable day
ATH_018,2025-06-06,7.552094450815691,2.5737939228547253,4.073084102548712,2.146471811152432,8.307232650599591,2.1904730559212036,Feeling great
ATH_018,2025-11-02,7.365071961615104,2.2813154844543853,6.094459687165553,5.471913864812529,6.35054112084228,9.435048692621844,Recovery needed
ATH_018,2025-10-13,8.38453357335112,8.758967157526751,2.136466812963037,6.9049552452325536,7.319108331002278,5.937996542663806,Feeling great
ATH_018,2025-05-02,3.860365835127212,7.201734276366112,3.5699199225006537,5.1402086833339355,8.716322505853284,1.8058601179563163,Stable day
ATH_018,2025-08-13,5.374666544689,4.40633258278257,6.377767235544617,1.1406385153581087,5.432226174551762,5.371214863885835,Stable day
ATH_018,2025-10-17,5.847612089428071,6.826442925816945,9.33189191545954,2.4729303401208935,7.360183890740151,1.4123932639798062,Family time
ATH_018,2025-09-23,6.80489680929241,8.559305953046675,3.9144888729763454,7.270240687048476,1.8342575501281813,3.0029908194351194,Stable day
ATH_018,2025-05-04,9.033876165633933,1.1462406728565793,2.497847654825728,2.8914578242226368,5.674495427732893,2.387604796332287,Good sleep
ATH_018,2025-09-16,4.4907590265904105,2.285358941980637,7.968102705237973,6.05630310365901,9.226921780847448,9.420369593759268,Challenging training
ATH_018,2025-05-05,6.079065248765657,3.0034066664793846,4.857239484316004,5.342924601292591,9.7797178631838,3.273499626204825,Stable day
ATH_018,2025-07-18,6.061095850083523,4.520223135518599,2.0855870665290333,9.013975202439537,8.210910958400007,3.3084604082233944,Post-workout high
ATH_018,2025-10-11,7.61732492859573,9.762135234312167,2.507607167397958,6.74187735205407,8.35796160856539,1.2331318884243294,Post-workout high
ATH_018,2025-07-01,8.689408431286672,4.220332300363568,6.54267583875794,8.025195685536795,7.883771410916943,9.018383040060066,Stable day
ATH_018,2025-04-18,7.739697114230746,8.26699380779358,8.540996595871288,4.1740212586311785,8.036296604525774,9.542880876766585,Family time
ATH_018,2025-07-10,1.4341146255868207,1.6515666231346895,2.950463623363982,9.278113299493564,2.1411647549514523,7.728427399202366,Good sleep
ATH_018,2025-10-15,8.89768919695381,4.750737264201023,5.457355614840774,3.9092397009797697,2.326099508891296,2.909541473860738,Challenging training
ATH_018,2025-08-15,4.667700413505482,2.533110250589784,4.630606863825192,8.660702158659998,6.890640653593459,6.964766020860805,Post-workout high
ATH_018,2025-10-09,1.3707415657627413,8.15059805299348,2.767139579271486,4.113342141425131,3.7723854119861673,1.9508999311471231,Stressed about work
ATH_018,2025-07-14,9.607124772038544,6.402450311189275,5.265745851650261,7.820153042721553,8.323654381401496,1.9923656851499203,Good sleep
ATH_018,2025-07-06,9.39156884639388,6.268924735922713,6.527412563391973,8.833665610920772,7.115343034526773,9.95740760496415,Post-workout high
ATH_018,2025-08-18,3.146266345021747,3.091471949902324,3.7567070942188576,7.076248608277859,1.2123111301708538,8.64989607281763,Good sleep
ATH_018,2025-09-28,3.740088953425677,2.017940836964583,8.110221067813706,4.927902369458842,4.917753513761182,5.23207586036486,Stable day
ATH_018,2025-06-30,5.619654735644511,6.675871071826551,4.879112336531218,9.755225952451429,4.578371227917964,2.9299563240693027,Post-workout high
ATH_018,2025-09-15,4.909565572345841,7.287998135815548,1.132781148222034,4.057638030838218,8.000680564242348,7.867557161323259,Recovery needed
ATH_018,2025-09-28,6.499409683223867,9.479771218847835,6.0194098595442425,5.504086060368215,2.7749494806464403,8.00952777257206,Challenging training
ATH_018,2025-09-02,5.146846161952976,1.7839787329429768,2.131321427060901,2.030150763588035,4.380393772802765,2.4307981664212184,Stable day
ATH_018,2025-08-22,9.094115084343986,8.710921581631217,6.47969444591794,6.367198586290373,9.01831677828245,4.656773445974249,Post-workout high
ATH_018,2025-07-16,5.233538414036511,5.983394163679455,5.945069304821612,2.4310367155997477,8.050716759957282,7.587702183441241,Feeling great
