athlete1_id,athlete2_id,age_similarity,distance_similarity,recovery_similarity,activity_frequency_similarity,injury_experience_match,social_alignment,communication_compatibility,network_overlap,coaching_alignment,partner_support_similarity,life_event_similarity,residence_similarity,resting_hr_alignment,true_match_score,label
ATH_012,ATH_037,0.6,0.895925,0.9870000000000001,0.9666666666666667,1.0,0.557,0.7,0.875,1.0,0.8333333333333334,0.92,1.0,0.8188,0.6898416666666667,1
ATH_012,ATH_027,0.0,0.0,0.7222500000000001,0.43333333333333335,0.19999999999999996,0.4680000000000001,0.7,0.0,0.33333333333333337,0.5,0.12,0.6666666666666667,0.18800000000000017,0.07593333333333332,0
ATH_012,ATH_016,0.44999999999999996,0.6994750000000001,0.8732499999999999,0.9,0.6,0.20200000000000007,0.7,0.675,0.6666666666666667,1.0,0.48,0.6666666666666667,0.8744,0.510025,0
ATH_012,ATH_047,0.75,0.8928916666666666,0.9305,0.95,1.0,0.18000000000000005,0.7,0.85,0.6666666666666667,1.0,0.76,0.8333333333333334,0.9819999999999999,0.7277638888888889,1
ATH_012,ATH_014,0.0,0.0,0.83675,0.7,0.4,0.616,0.7,0.09999999999999998,0.6666666666666667,0.5,0.24,0.6666666666666667,0.41920000000000013,0.19846666666666665,0
ATH_012,ATH_006,0.0,0.0,0.8247500000000002,0.6333333333333333,0.4,0.16300000000000003,0.7,0.0,0.33333333333333337,0.5,0.36,0.8333333333333334,0.3759999999999999,0.17126666666666676,0
ATH_012,ATH_046,0.0,0.0,0.77425,0.6166666666666667,0.19999999999999996,0.393,0.7,0.0,0.33333333333333337,0.5,0.19999999999999996,0.8333333333333334,0.43999999999999995,0.10179999999999997,0
ATH_012,ATH_008,0.09999999999999998,0.7070083333333332,0.9685000000000002,0.9166666666666666,0.8,0.624,0.7,0.85,1.0,0.8333333333333334,0.64,0.8333333333333334,0.6876,0.4639361111111112,0
ATH_012,ATH_029,0.0,0.5476583333333334,0.5109999999999999,0.8333333333333334,0.0,0.5720000000000001,0.7,0.55,0.6666666666666667,0.8333333333333334,0.0,0.0,0.5331999999999999,0.2588194444444445,0
ATH_012,ATH_005,0.7,0.8899,0.9722500000000001,0.9666666666666667,0.4,0.8280000000000001,0.7,0.9,1.0,0.8333333333333334,0.88,0.8333333333333334,0.79,0.7239,1
ATH_012,ATH_045,0.0,0.0,0.8122500000000002,0.7666666666666666,0.4,0.367,0.7,0.0,0.6666666666666667,0.5,0.31999999999999995,0.8333333333333334,0.43080000000000007,0.2159333333333334,0
ATH_013,ATH_012,0.0,0.583175,0.6694999999999999,0.85,0.0,0.712,1.0,0.6,0.6666666666666667,0.8333333333333334,0.0,0.0,0.808,0.318925,0
ATH_013,ATH_019,0.0,0.0,0.5077499999999999,0.5833333333333333,0.0,0.853,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.2372000000000003,0.06873333333333329,0
ATH_013,ATH_032,0.0,0.23078333333333334,0.6115,0.7833333333333333,0.0,0.718,1.0,0.09999999999999998,0.33333333333333337,0.6666666666666667,0.0,0.0,0.42879999999999996,0.16839999999999997,0
ATH_013,ATH_008,0.0,0.29018333333333335,0.6380000000000001,0.7666666666666666,0.0,0.912,0.7,0.44999999999999996,0.6666666666666667,0.6666666666666667,0.0,0.0,0.49560000000000004,0.1828611111111111,0
ATH_013,ATH_030,0.0,0.0,0.5022499999999999,0.6333333333333333,0.0,0.512,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.274,0.08526666666666666,0
ATH_013,ATH_004,0.0,0.024183333333333334,0.5499999999999998,0.65,0.0,0.861,0.7,0.07499999999999996,0.33333333333333337,0.6666666666666667,0.0,0.0,0.3660000000000002,0.10399999999999995,0
ATH_013,ATH_046,0.0,0.0,0.44374999999999987,0.4666666666666667,0.0,0.681,0.7,0.0,0.0,0.33333333333333337,0.0,0.0,0.2480000000000001,0.0016666666666666219,0
ATH_013,ATH_024,0.0,0.0,0.5402499999999998,0.6666666666666667,0.0,0.46199999999999997,0.7,0.0,0.33333333333333337,0.5,0.0,0.0,0.2996000000000001,0.10739999999999997,0
ATH_013,ATH_003,0.0,0.0,0.33325000000000016,0.0,0.0,0.976,0.7,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0
ATH_013,ATH_047,0.09999999999999998,0.6902833333333334,0.7389999999999999,0.9,0.0,0.46799999999999997,0.7,0.75,1.0,0.8333333333333334,0.0,0.0,0.8260000000000003,0.39116111111111107,0
ATH_013,ATH_022,0.0,0.0,0.32099999999999995,0.0,0.0,0.889,0.7,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0
ATH_013,ATH_031,0.0,0.6107750000000001,0.67325,0.8666666666666667,0.4,0.795,1.0,0.75,1.0,0.8333333333333334,0.0,0.0,0.78,0.335125,0
ATH_014,ATH_006,0.9,0.60455,0.9880000000000002,0.9333333333333333,1.0,0.547,0.7,0.775,0.6666666666666667,1.0,0.88,0.8333333333333334,0.9567999999999998,0.7009833333333334,1
ATH_014,ATH_034,0.95,0.6722333333333332,0.9765,0.9833333333333333,1.0,0.979,0.7,0.675,1.0,1.0,0.96,0.8333333333333334,0.9080000000000001,0.7584777777777777,1
ATH_014,ATH_001,0.0,0.1730516320063734,0.9536886180623799,0.75,1.0,0.6552665698310026,0.7,0.19999999999999996,0.6666666666666667,0.5,0.19999999999999996,0.5,0.7241777777777781,0.247650298149968,0
ATH_014,ATH_042,0.85,0.0,0.8925000000000001,0.85,0.8,0.8160000000000001,1.0,0.07499999999999996,0.6666666666666667,1.0,0.92,0.8333333333333334,0.8479999999999999,0.45733333333333337,0
ATH_014,ATH_007,0.0,0.0,0.5962499999999998,0.5666666666666667,0.0,0.919,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.11560000000000004,0.0923333333333333,0
ATH_014,ATH_039,0.0,0.0,0.78175,0.6333333333333333,0.0,0.733,0.7,0.0,0.33333333333333337,0.5,0.0,0.33333333333333337,0.35519999999999985,0.15979999999999997,0
ATH_014,ATH_015,0.0,0.12965833333333343,0.88325,0.7333333333333334,0.6,0.908,0.7,0.32499999999999996,0.6666666666666667,0.6666666666666667,0.48,0.8333333333333334,0.7407999999999999,0.22286666666666663,0
ATH_014,ATH_025,0.0,0.18580000000000008,0.89375,0.75,0.6,0.837,0.7,0.275,1.0,0.5,0.36,0.5,0.7324000000000002,0.23166666666666666,0
ATH_014,ATH_048,0.0,0.24091666666666667,0.9039999999999999,0.7666666666666666,0.6,0.7030000000000001,0.7,0.375,1.0,0.6666666666666667,0.52,0.6666666666666667,0.7575999999999999,0.24040000000000003,0
ATH_014,ATH_035,0.0,0.0,0.5269999999999998,0.55,0.0,0.8939999999999999,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.043199999999999905,0.07386666666666661,0
ATH_014,ATH_016,0.0,0.0,0.7099999999999997,0.6,0.0,0.5860000000000001,0.7,0.0,0.33333333333333337,0.5,0.0,0.33333333333333337,0.2936000000000001,0.12866666666666662,0
ATH_014,ATH_027,0.75,0.0,0.8855000000000001,0.7333333333333334,0.8,0.8520000000000001,1.0,0.22499999999999998,0.6666666666666667,1.0,0.88,1.0,0.7687999999999999,0.3734666666666667,0
ATH_015,ATH_025,0.85,0.9438583333333334,0.9894999999999999,0.9833333333333333,1.0,0.929,0.7,0.95,0.6666666666666667,0.8333333333333334,0.88,0.6666666666666667,0.9916000000000003,0.8124861111111111,1
ATH_015,ATH_042,0.0,0.0,0.77575,0.5833333333333333,0.4,0.908,0.7,0.0,0.33333333333333337,0.6666666666666667,0.4,1.0,0.5887999999999997,0.09020000000000003,0
ATH_015,ATH_043,0.0,0.5043,0.7357499999999998,0.85,0.19999999999999996,0.484,0.7,0.42500000000000004,0.6666666666666667,0.6666666666666667,0.040000000000000036,0.5,0.40400000000000036,0.3102999999999999,0
ATH_015,ATH_016,0.0,0.5155083333333333,0.8267499999999999,0.8666666666666667,0.4,0.494,0.7,0.44999999999999996,0.6666666666666667,0.8333333333333334,0.24,0.5,0.5528000000000003,0.34430277777777774,0
ATH_015,ATH_026,0.15000000000000002,0.7856166666666666,0.9077500000000001,0.9333333333333333,0.8,0.617,1.0,0.675,0.6666666666666667,1.0,0.56,0.6666666666666667,0.7112,0.4799388888888889,0
ATH_015,ATH_010,0.19999999999999996,0.13174166666666676,0.8342500000000002,0.7833333333333333,0.4,0.8440000000000001,0.7,0.0,0.6666666666666667,0.8333333333333334,0.6799999999999999,0.8333333333333334,0.7223999999999998,0.17780000000000004,0
ATH_015,ATH_007,0.0,0.46925833333333333,0.7129999999999999,0.8333333333333334,0.0,0.8270000000000001,1.0,0.42500000000000004,0.6666666666666667,0.6666666666666667,0.0,0.16666666666666663,0.37480000000000013,0.28655277777777777,0
ATH_015,ATH_037,0.75,0.9201083333333333,0.9664999999999999,1.0,0.8,0.849,0.7,0.9,1.0,1.0,0.84,0.8333333333333334,0.8596000000000004,0.7644361111111112,1
ATH_015,ATH_041,0.4,0.6500416666666666,0.9099999999999998,0.9166666666666666,0.6,0.71,0.7,0.575,0.6666666666666667,0.8333333333333334,0.64,0.6666666666666667,0.6692000000000002,0.48934722222222216,0
ATH_015,ATH_019,0.09999999999999998,0.13150000000000017,0.88475,0.7666666666666666,0.6,0.857,0.7,0.19999999999999996,0.6666666666666667,0.6666666666666667,0.56,1.0,0.7507999999999998,0.2352666666666667,0
ATH_015,ATH_027,0.0,0.0,0.76875,0.4666666666666667,0.4,0.76,0.7,0.0,0.33333333333333337,0.6666666666666667,0.36,0.8333333333333334,0.5095999999999998,0.08833333333333335,0
ATH_015,ATH_002,0.0,0.600475,0.875,0.8833333333333333,0.4,0.767,0.7,0.525,0.6666666666666667,0.8333333333333334,0.19999999999999996,0.0,0.6084000000000003,0.3914916666666667,0
ATH_016,ATH_008,0.0,0.4064833333333333,0.84175,0.8166666666666667,0.4,0.5780000000000001,0.7,0.525,0.6666666666666667,0.8333333333333334,0.12,0.5,0.5619999999999998,0.2939611111111111,0
ATH_016,ATH_007,0.6,0.95375,0.8862500000000001,0.9666666666666667,0.6,0.667,0.7,0.975,1.0,0.8333333333333334,0.4,0.6666666666666667,0.8219999999999998,0.68225,1
ATH_016,ATH_002,0.9,0.9150333333333334,0.9517499999999999,0.9833333333333333,1.0,0.7270000000000001,0.7,0.925,1.0,1.0,0.96,0.5,0.9444,0.812811111111111,1
ATH_016,ATH_039,0.85,0.8829916666666667,0.9282499999999999,0.9666666666666667,1.0,0.31900000000000006,0.7,0.925,1.0,1.0,0.8,1.0,0.9384000000000003,0.7698638888888889,1
ATH_016,ATH_010,0.0,0.0,0.6609999999999999,0.65,0.0,0.65,0.7,0.0,0.33333333333333337,0.6666666666666667,0.0,0.6666666666666667,0.2752000000000001,0.08359999999999998,0
ATH_016,ATH_024,0.0,0.0,0.7439999999999998,0.7166666666666667,0.19999999999999996,0.972,0.7,0.050000000000000044,0.33333333333333337,0.6666666666666667,0.0,0.5,0.366,0.17973333333333327,0
ATH_016,ATH_050,0.55,0.6415666666666666,0.882,0.9166666666666666,0.6,0.969,0.7,0.7,1.0,1.0,0.64,0.8333333333333334,0.7956000000000001,0.5390555555555555,0
ATH_016,ATH_022,0.0,0.0,0.5247499999999998,0.0,0.0,0.379,0.7,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.02326666666666663,0
ATH_016,ATH_047,0.7,0.8065833333333334,0.9427499999999999,0.95,0.6,0.978,1.0,0.825,1.0,1.0,0.72,0.8333333333333334,0.8924000000000001,0.6822611111111111,1
ATH_016,ATH_014,0.0,0.0,0.7099999999999997,0.6,0.0,0.5860000000000001,0.7,0.0,0.33333333333333337,0.5,0.0,0.33333333333333337,0.2936000000000001,0.12866666666666662,0
ATH_016,ATH_040,0.0,0.0,0.7052499999999998,0.7833333333333333,0.19999999999999996,0.42300000000000004,1.0,0.07499999999999996,0.33333333333333337,0.6666666666666667,0.040000000000000036,0.5,0.4303999999999999,0.1934,0
ATH_016,ATH_049,0.0,0.0,0.7162499999999998,0.7166666666666667,0.19999999999999996,0.29200000000000004,0.7,0.0,0.33333333333333337,0.6666666666666667,0.0,0.5,0.3732,0.1723333333333333,0
ATH_017,ATH_035,0.0,0.0,0.4577499999999999,0.43333333333333335,0.0,0.41600000000000004,0.7,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.00539999999999996,0
ATH_017,ATH_032,0.0,0.0,0.8254999999999999,0.65,0.4,0.708,1.0,0.0,0.6666666666666667,0.5,0.48,0.8333333333333334,0.7332000000000003,0.12746666666666664,0
ATH_017,ATH_018,0.0,0.0,0.76325,0.6,0.6,0.33399999999999996,0.7,0.0,0.33333333333333337,0.5,0.31999999999999995,0.8333333333333334,0.5932000000000002,0.09286666666666668,0
ATH_017,ATH_029,0.0,0.0,0.27849999999999997,0.41666666666666663,0.0,0.5660000000000001,0.7,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.0,0
ATH_017,ATH_019,0.7,0.25715,0.92925,0.85,0.8,0.5730000000000001,0.7,0.275,0.6666666666666667,0.8333333333333334,0.84,1.0,0.9247999999999998,0.40951666666666675,0
ATH_017,ATH_040,0.09999999999999998,0.12187499999999996,0.9355,0.7,0.6,0.359,0.7,0.0,0.6666666666666667,0.6666666666666667,0.6,1.0,0.7980000000000002,0.17480000000000004,0
ATH_017,ATH_005,0.0,0.0,0.7397500000000001,0.55,0.0,0.30999999999999994,0.7,0.0,0.33333333333333337,0.16666666666666663,0.040000000000000036,0.6666666666666667,0.5640000000000001,0.08060000000000003,0
ATH_017,ATH_013,0.0,0.0,0.43699999999999994,0.43333333333333335,0.0,0.42599999999999993,1.0,0.0,0.0,0.16666666666666663,0.0,0.0,0.16200000000000014,0.0,0
ATH_017,ATH_014,0.9,0.2589916666666666,0.9307500000000001,0.8833333333333333,0.8,0.522,0.7,0.15000000000000002,0.6666666666666667,0.8333333333333334,0.92,0.8333333333333334,0.9347999999999999,0.5025305555555557,0
ATH_017,ATH_037,0.0,0.0,0.7805,0.6166666666666667,0.19999999999999996,0.5810000000000001,0.7,0.0,0.33333333333333337,0.5,0.24,0.8333333333333334,0.5352000000000001,0.10346666666666668,0
ATH_017,ATH_020,0.0,0.0,0.75775,0.5333333333333333,0.0,0.8300000000000001,0.7,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.44679999999999975,0.0854,0
ATH_017,ATH_001,0.0,0.0,0.88443861806238,0.6333333333333333,0.8,0.17726656983100264,0.7,0.0,0.33333333333333337,0.33333333333333337,0.12,0.6666666666666667,0.6589777777777781,0.13718363148330134,0
ATH_018,ATH_013,0.0,0.5325249999999999,0.6737499999999998,0.8333333333333334,0.0,0.908,0.7,0.44999999999999996,0.6666666666666667,0.6666666666666667,0.0,0.0,0.5688,0.29717499999999997,0
ATH_018,ATH_025,0.7,0.8105416666666667,0.93875,0.9666666666666667,0.8,0.975,0.7,0.975,0.6666666666666667,0.8333333333333334,0.96,0.8333333333333334,0.9260000000000003,0.6885138888888889,1
ATH_018,ATH_047,0.55,0.8422416666666667,0.93475,0.9333333333333333,0.6,0.376,0.7,0.7,0.6666666666666667,0.8333333333333334,0.6,0.8333333333333334,0.7427999999999997,0.6260138888888889,1
ATH_018,ATH_038,0.050000000000000044,0.0,0.8605,0.85,0.8,0.46799999999999997,0.7,0.42500000000000004,0.6666666666666667,0.8333333333333334,0.64,1.0,0.7440000000000003,0.25880000000000003,0
ATH_018,ATH_048,0.6,0.755425,0.9285,0.95,0.8,0.515,0.7,0.875,0.6666666666666667,1.0,0.88,1.0,0.9008000000000004,0.6214083333333333,1
ATH_018,ATH_007,0.0,0.6025750000000001,0.7637499999999999,0.85,0.0,0.7310000000000001,0.7,0.5,0.6666666666666667,0.6666666666666667,0.0,0.33333333333333337,0.4571999999999997,0.350525,0
ATH_018,ATH_009,0.09999999999999998,0.7342583333333333,0.938,0.9166666666666666,0.4,0.821,0.7,0.675,0.6666666666666667,0.8333333333333334,0.43999999999999995,0.6666666666666667,0.8183999999999998,0.4648861111111111,0
ATH_018,ATH_015,0.55,0.8666833333333333,0.9492499999999999,0.9833333333333333,0.8,0.904,0.7,0.925,1.0,1.0,0.92,0.8333333333333334,0.9176000000000004,0.6560277777777778,1
ATH_018,ATH_031,0.9,0.9217500000000001,0.9995,0.9666666666666667,0.19999999999999996,0.887,0.7,0.7,0.6666666666666667,0.8333333333333334,0.8,0.5,0.7888,0.8217833333333334,1
ATH_018,ATH_039,0.4,0.7658333333333334,0.9492499999999999,0.9166666666666666,0.19999999999999996,0.921,0.7,0.6,0.6666666666666667,0.8333333333333334,0.52,0.6666666666666667,0.6967999999999994,0.5384111111111112,0
ATH_018,ATH_002,0.35,0.7337916666666666,0.9257500000000001,0.9,0.19999999999999996,0.671,1.0,0.6,0.6666666666666667,0.8333333333333334,0.28,0.16666666666666663,0.6907999999999999,0.4954638888888889,0
ATH_018,ATH_016,0.25,0.648825,0.8774999999999998,0.8833333333333333,0.19999999999999996,0.398,0.7,0.525,0.6666666666666667,0.8333333333333334,0.31999999999999995,0.6666666666666667,0.6351999999999998,0.40827499999999994,0
ATH_019,ATH_040,0.4,0.8647250000000001,0.99375,0.85,0.8,0.786,1.0,0.575,1.0,0.8333333333333334,0.76,1.0,0.8732000000000002,0.5592416666666667,1
ATH_019,ATH_005,0.0,0.0,0.8105,0.7,0.0,0.737,0.7,0.0,0.6666666666666667,0.33333333333333337,0.19999999999999996,0.6666666666666667,0.6392000000000002,0.1914666666666667,0
ATH_019,ATH_010,0.9,0.9997583333333334,0.9495000000000001,0.9833333333333333,0.8,0.987,0.7,0.775,1.0,0.8333333333333334,0.88,0.8333333333333334,0.9716,0.7904527777777779,1
ATH_019,ATH_028,0.30000000000000004,0.3083166666666667,0.92975,0.8333333333333334,0.8,0.904,0.7,0.375,1.0,0.6666666666666667,0.76,1.0,0.7284000000000004,0.31070555555555557,0
ATH_019,ATH_033,0.0,0.0,0.6987500000000001,0.65,0.0,0.75,1.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.3151999999999998,0.1436666666666667,0
ATH_019,ATH_013,0.0,0.0,0.5077499999999999,0.5833333333333333,0.0,0.853,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.2372000000000003,0.06873333333333329,0
ATH_019,ATH_023,0.0,0.0,0.6434999999999998,0.6166666666666667,0.0,0.63,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.33333333333333337,0.15519999999999978,0.1169333333333333,0
ATH_019,ATH_029,0.0,0.0,0.34924999999999995,0.5666666666666667,0.0,0.993,0.7,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.026466666666666666,0
ATH_019,ATH_042,0.65,0.0,0.891,0.8166666666666667,0.8,0.765,0.7,0.19999999999999996,0.6666666666666667,1.0,0.84,1.0,0.8379999999999999,0.36493333333333333,0
ATH_019,ATH_001,0.0,0.17489329867304004,0.95518861806238,0.7833333333333333,1.0,0.6042665698310026,0.7,0.07499999999999996,0.6666666666666667,0.5,0.28,0.6666666666666667,0.7341777777777782,0.26005029814996805,0
ATH_019,ATH_037,0.0,0.05160833333333337,0.85125,0.7666666666666666,0.4,0.992,1.0,0.09999999999999998,0.6666666666666667,0.6666666666666667,0.4,0.8333333333333334,0.6104000000000003,0.22633333333333336,0
ATH_019,ATH_022,0.35,0.0,0.81325,0.30000000000000004,0.8,0.742,0.7,0.0,0.6666666666666667,0.8333333333333334,0.64,0.8333333333333334,0.5788,0.14019999999999996,0
ATH_020,ATH_004,0.0,0.33275833333333327,0.8707499999999999,0.75,0.4,0.4570000000000001,1.0,0.19999999999999996,0.33333333333333337,0.8333333333333334,0.31999999999999995,0.5,0.6507999999999998,0.25311944444444445,0
ATH_020,ATH_023,0.44999999999999996,0.7502416666666667,0.8149999999999998,0.9333333333333333,0.6,0.887,1.0,0.9,1.0,0.8333333333333334,0.48,1.0,0.6332,0.5234138888888888,0
ATH_020,ATH_006,0.0,0.0,0.8150000000000002,0.5833333333333333,0.19999999999999996,0.855,0.7,0.0,0.0,0.5,0.07999999999999996,0.33333333333333337,0.46879999999999966,0.1506666666666667,0
ATH_020,ATH_016,0.75,0.807725,0.8829999999999998,0.95,0.8,0.894,0.7,0.95,1.0,1.0,0.76,0.8333333333333334,0.7816000000000003,0.6867083333333334,1
ATH_020,ATH_024,0.0,0.1694583333333335,0.861,0.7666666666666666,0.4,0.866,1.0,0.09999999999999998,0.33333333333333337,0.6666666666666667,0.12,0.33333333333333337,0.5843999999999997,0.2289333333333333,0
ATH_020,ATH_027,0.0,0.0,0.7125,0.3833333333333333,0.0,0.84,0.7,0.0,0.0,0.5,0.0,0.16666666666666663,0.2807999999999998,0.07333333333333333,0
ATH_020,ATH_032,0.0,0.5393583333333334,0.9322500000000001,0.8833333333333333,0.6,0.878,0.7,0.22499999999999998,0.33333333333333337,0.8333333333333334,0.4,0.5,0.7135999999999996,0.3863861111111112,0
ATH_020,ATH_037,0.30000000000000004,0.787675,0.9772500000000001,0.9166666666666666,0.8,0.751,0.7,0.6,0.6666666666666667,0.8333333333333334,0.64,0.5,0.9115999999999997,0.5131583333333334,0
ATH_020,ATH_013,0.15000000000000002,0.691425,0.6792499999999999,0.9,0.19999999999999996,0.596,0.7,0.875,1.0,0.8333333333333334,0.0,0.0,0.7152000000000004,0.3756083333333333,0
ATH_020,ATH_015,0.050000000000000044,0.7077833333333334,0.94375,0.9166666666666666,0.6,0.6,0.7,0.5,0.6666666666666667,0.8333333333333334,0.48,0.33333333333333337,0.7712000000000001,0.4575944444444445,0
ATH_020,ATH_047,0.95,0.9988583333333334,0.94025,1.0,0.8,0.872,0.7,0.875,1.0,1.0,0.96,0.6666666666666667,0.8892000000000002,0.8636861111111112,1
ATH_020,ATH_041,0.65,0.9422583333333333,0.9662499999999998,1.0,1.0,0.89,0.7,0.925,1.0,1.0,0.84,0.6666666666666667,0.8980000000000001,0.7317527777777778,1
ATH_021,ATH_037,0.35,0.3598,0.9269999999999999,0.8833333333333333,0.4,0.627,0.7,0.32499999999999996,0.6666666666666667,0.8333333333333334,0.6,0.8333333333333334,0.7076000000000002,0.3651333333333333,0
ATH_021,ATH_001,0.050000000000000044,0.4830849653397067,0.9690613819376199,0.9,1.0,0.9692665698310027,0.7,0.30000000000000004,0.6666666666666667,0.6666666666666667,0.48,0.6666666666666667,0.8313777777777781,0.3834446902966009,0
ATH_021,ATH_031,0.050000000000000044,0.22812500000000002,0.9102499999999999,0.8333333333333334,0.0,0.9869999999999999,0.7,0.050000000000000044,0.33333333333333337,0.6666666666666667,0.48,0.33333333333333337,0.5544000000000002,0.2660666666666667,0
ATH_021,ATH_006,0.4,0.29451666666666676,0.9107500000000002,0.7833333333333333,1.0,0.23299999999999998,0.7,0.675,0.6666666666666667,0.8333333333333334,0.84,1.0,0.8495999999999998,0.323038888888889,0
ATH_021,ATH_009,0.0,0.0406333333333333,0.8477499999999999,0.7833333333333333,0.19999999999999996,0.695,0.7,0.025000000000000022,0.33333333333333337,0.6666666666666667,0.12,0.5,0.5840000000000001,0.23140000000000002,0
ATH_021,ATH_018,0.15000000000000002,0.30637499999999995,0.9097500000000001,0.8666666666666667,0.8,0.8739999999999999,1.0,0.35,0.6666666666666667,0.8333333333333334,0.6799999999999999,0.8333333333333334,0.7656000000000003,0.296725,0
ATH_021,ATH_029,0.0,0.0,0.42500000000000004,0.6833333333333333,0.0,0.642,1.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.0596000000000001,0.08266666666666667,0
ATH_021,ATH_045,0.55,0.42846666666666655,0.8982500000000002,0.9166666666666666,1.0,0.43699999999999994,0.7,0.75,1.0,0.8333333333333334,0.8,1.0,0.9044,0.47235555555555553,0
ATH_021,ATH_028,0.8,0.6165083333333332,0.9945,0.95,0.8,0.731,1.0,0.6,1.0,0.8333333333333334,0.96,1.0,0.8256000000000003,0.6727027777777778,1
ATH_021,ATH_008,0.85,0.5487166666666667,0.9454999999999998,0.9333333333333333,0.6,0.694,0.7,0.35,0.6666666666666667,0.8333333333333334,0.88,1.0,0.8388000000000002,0.6510388888888888,1
ATH_021,ATH_041,0.0,0.08973333333333333,0.8704999999999998,0.8,0.19999999999999996,0.4879999999999999,0.7,0.0,0.33333333333333337,0.6666666666666667,0.4,0.6666666666666667,0.5172,0.2434666666666667,0
ATH_021,ATH_043,0.0,0.0,0.6962499999999998,0.7333333333333334,0.0,0.2619999999999999,0.7,0.0,0.33333333333333337,0.5,0.0,0.5,0.2520000000000002,0.17299999999999996,0
ATH_022,ATH_030,0.15000000000000002,0.0,0.81875,0.25,0.8,0.401,1.0,0.0,0.6666666666666667,0.8333333333333334,0.56,0.6666666666666667,0.5420000000000001,0.10166666666666666,0
ATH_022,ATH_010,0.25,0.0,0.8637499999999999,0.2833333333333333,1.0,0.729,0.7,0.0,0.6666666666666667,0.6666666666666667,0.52,0.6666666666666667,0.6072,0.16366666666666665,0
ATH_022,ATH_028,0.0,0.0,0.743,0.1333333333333333,0.6,0.838,0.7,0.0,0.6666666666666667,0.5,0.4,0.8333333333333334,0.30720000000000025,0.08146666666666666,0
ATH_022,ATH_034,0.5,0.0,0.83825,0.35,0.8,0.772,1.0,0.0,0.6666666666666667,0.8333333333333334,0.6799999999999999,0.8333333333333334,0.4968,0.20686666666666667,0
ATH_022,ATH_015,0.0,0.0,0.6980000000000001,0.06666666666666665,0.4,0.885,1.0,0.0,0.33333333333333337,0.5,0.19999999999999996,0.8333333333333334,0.3295999999999998,0.06946666666666668,0
ATH_022,ATH_043,0.0,0.0,0.43374999999999986,0.0,0.0,0.369,0.7,0.0,0.0,0.16666666666666663,0.0,0.33333333333333337,0.0,0.0,0
ATH_022,ATH_032,0.0,0.0,0.7094999999999999,0.09999999999999998,0.4,0.607,0.7,0.0,0.6666666666666667,0.5,0.28,0.6666666666666667,0.3872000000000003,0.07253333333333331,0
ATH_022,ATH_037,0.0,0.0,0.6645,0.06666666666666665,0.19999999999999996,0.734,0.7,0.0,0.33333333333333337,0.5,0.040000000000000036,0.6666666666666667,0.18920000000000015,0.06053333333333333,0
ATH_022,ATH_041,0.0,0.0,0.6079999999999999,0.0,0.0,0.595,0.7,0.0,0.0,0.33333333333333337,0.0,0.5,0.0,0.04546666666666663,0
ATH_022,ATH_014,0.55,0.0,0.8147500000000001,0.33333333333333337,0.8,0.7929999999999999,0.7,0.0,0.6666666666666667,0.8333333333333334,0.72,1.0,0.5888,0.22060000000000005,0
ATH_022,ATH_019,0.35,0.0,0.81325,0.30000000000000004,0.8,0.742,0.7,0.0,0.6666666666666667,0.8333333333333334,0.64,0.8333333333333334,0.5788,0.14019999999999996,0
ATH_022,ATH_024,0.09999999999999998,0.0,0.78075,0.21666666666666667,0.6,0.351,0.7,0.0,0.6666666666666667,0.6666666666666667,0.56,0.8333333333333334,0.5164000000000002,0.09153333333333338,0
ATH_023,ATH_011,0.0,0.0,0.49724999999999997,0.18333333333333335,0.0,0.968,0.7,0.0,0.0,0.33333333333333337,0.0,0.16666666666666663,0.0,0.015933333333333327,0
ATH_023,ATH_043,0.9,0.953725,0.977,1.0,1.0,0.997,1.0,0.975,1.0,1.0,0.92,0.8333333333333334,0.9996000000000004,0.8384416666666666,1
ATH_023,ATH_021,0.0,0.0,0.71925,0.7333333333333334,0.0,0.2649999999999999,0.7,0.0,0.33333333333333337,0.5,0.0,0.33333333333333337,0.25239999999999985,0.17913333333333334,0
ATH_023,ATH_005,0.0,0.7520916666666666,0.8329999999999999,0.9166666666666666,1.0,0.367,0.7,0.725,0.6666666666666667,1.0,0.31999999999999995,0.6666666666666667,0.5159999999999997,0.4428305555555555,0
